DP02_0064PE,DP02_0061PE,DP02_0065PE,DP02_0062PE,DP02_0063PE,DP02_0060PE,DP02_0059PE,DP05_0077PE,DP05_0078PE,DP05_0080PE,state,zip_code
36.4,6.5,34.8,13.5,3.9,2.4,2.6,57.1,4.8,18.4,06,94131
5.7,40.8,5.4,17.5,8.3,15.1,7.2,51.2,37.8,3.2,51,23350
7.8,37.9,3.4,24.5,4.3,15.5,6.5,29.8,45.9,2.1,13,31408
10.1,30.1,11.3,25.7,5.0,11.8,6.0,60.5,31.2,0.9,21,40208
17.2,33.7,9.3,21.6,8.2,7.5,2.6,87.2,5.5,1.2,19,52001
21.2,27.7,14.1,23.9,10.0,2.3,0.8,94.8,0.0,0.4,08,80513
10.4,33.7,3.4,22.1,9.8,11.0,9.7,38.7,1.9,2.9,08,80229
17.8,22.0,6.8,27.5,8.9,12.7,4.3,45.5,5.5,6.7,06,91384
10.2,42.6,2.4,22.9,7.6,12.2,2.1,74.6,21.0,0.9,13,31321
5.9,28.6,2.6,29.3,4.9,13.6,15.0,51.9,0.0,1.3,06,96035
12.8,42.6,5.7,21.8,10.6,5.4,1.1,96.0,0.3,0.2,26,49858
13.6,36.5,4.4,24.3,10.5,7.3,3.3,93.4,1.7,0.9,17,60957
18.3,26.8,14.1,16.8,7.6,8.3,8.1,66.3,9.9,1.9,51,22601
13.1,31.6,6.8,19.3,10.5,13.2,5.5,90.8,0.2,1.4,37,28657
9.4,52.5,3.4,14.1,6.9,8.8,4.9,86.2,11.2,0.0,54,25312
13.1,39.0,7.3,20.2,9.0,8.7,2.7,98.2,0.7,0.0,36,14108
18.7,33.8,7.2,20.1,15.8,3.2,1.2,94.9,0.0,0.8,19,52742
33.0,15.9,24.1,15.9,6.8,2.0,2.2,86.1,0.4,4.9,17,60068
18.5,30.8,6.2,19.1,14.6,7.0,3.9,95.9,0.5,0.1,27,56762
9.0,34.4,3.5,28.8,5.8,13.2,5.4,62.6,22.7,1.3,48,75460
8.0,14.3,13.8,24.1,7.1,16.4,16.2,18.8,12.2,3.2,25,01103
13.1,46.0,7.7,16.0,7.3,8.2,1.6,96.0,0.9,1.4,39,43713
32.8,13.2,25.9,17.6,8.6,1.2,0.8,91.0,1.0,1.1,37,28374
14.9,32.1,7.5,25.1,7.3,9.6,3.6,85.0,4.4,0.6,29,65802
36.8,6.4,38.7,10.7,5.4,1.4,0.5,70.5,14.0,7.9,13,30309
26.7,22.3,15.4,24.1,6.6,3.3,1.7,78.9,2.4,0.8,48,78628
15.4,23.8,6.8,24.7,7.3,10.4,11.7,14.1,2.0,6.6,06,90241
13.6,36.7,7.2,21.4,8.1,7.4,5.6,64.0,13.7,0.8,12,34221
15.7,35.5,3.5,22.2,6.8,10.8,5.4,74.7,1.6,0.3,40,73080
7.8,26.6,3.0,18.1,7.6,12.5,24.5,6.9,0.1,0.3,35,88021
7.2,51.4,5.6,14.4,7.7,13.8,0.0,95.1,0.0,0.0,26,48761
31.9,20.4,20.2,13.7,10.6,2.3,0.8,88.7,0.1,2.5,25,01568
7.1,31.3,4.2,20.8,7.7,15.7,13.1,20.7,8.4,2.6,04,85037
15.5,29.7,11.7,15.2,6.4,7.3,14.2,32.5,20.0,3.1,36,10566
19.4,29.5,8.3,22.9,6.6,8.3,5.0,49.9,17.8,4.8,22,70065
16.2,29.1,7.8,23.6,11.7,9.6,2.1,92.0,1.7,0.9,13,30736
20.1,30.7,13.2,19.3,10.9,3.0,2.7,92.2,0.8,3.2,55,54751
16.3,33.5,6.6,24.2,7.8,9.4,2.1,86.5,1.8,0.0,29,64870
7.9,40.1,5.0,20.9,13.4,5.6,7.1,80.1,0.4,0.5,27,55307
7.9,41.9,1.9,16.9,2.0,23.6,5.8,35.4,59.7,0.0,01,35034
13.5,29.4,5.9,32.1,10.8,6.0,2.4,55.0,21.4,3.4,37,28546
29.8,16.7,22.5,16.7,11.4,1.4,1.5,87.9,6.6,1.6,17,62034
10.3,41.1,3.7,22.8,12.8,7.1,2.2,96.1,0.4,0.0,18,46747
9.0,40.8,5.4,19.2,4.9,8.9,11.7,95.8,0.5,1.8,21,40380
19.8,29.8,9.9,18.8,17.4,2.5,1.8,98.4,0.0,0.1,55,54441
12.8,27.7,5.7,34.1,13.3,4.9,1.5,62.0,21.0,1.6,37,28532
13.1,38.3,6.3,19.8,12.4,6.5,3.6,92.2,1.4,0.4,36,13421
16.7,41.0,7.7,17.9,9.6,4.4,2.7,98.0,0.0,0.0,18,47060
8.9,33.4,4.8,20.8,8.0,10.7,13.5,68.0,19.9,0.1,37,28466
10.4,34.6,6.9,23.6,10.7,10.2,3.6,76.8,12.4,1.6,17,61401
9.6,36.3,1.7,24.8,3.0,12.6,11.9,87.4,7.0,0.0,01,35752
15.5,43.3,3.3,20.4,9.6,7.7,0.3,96.6,0.0,0.2,18,46791
12.4,28.2,7.9,21.5,5.8,18.7,5.5,35.2,52.9,3.4,12,32202
26.0,18.6,20.3,23.2,5.7,3.8,2.3,90.4,0.4,2.0,30,59802
7.3,34.5,4.1,29.7,8.6,8.5,7.3,87.0,10.1,0.0,01,36319
17.1,37.9,5.4,25.0,11.7,0.6,2.3,97.8,0.0,0.0,23,04450
12.3,26.8,4.2,32.9,14.1,6.1,3.6,47.6,7.5,2.7,53,98439
5.2,25.2,1.4,14.6,3.9,12.4,37.4,3.7,1.1,0.6,48,77011
14.2,41.5,6.4,20.1,7.3,8.0,2.5,90.3,1.0,1.0,18,47933
14.0,45.3,7.2,18.5,5.4,3.7,5.8,98.0,0.4,0.0,29,64456
10.3,36.8,4.5,27.5,7.9,9.1,3.9,96.2,0.0,0.2,17,62009
38.2,9.0,27.4,17.5,5.6,2.0,0.3,80.1,3.9,4.8,41,97209
30.9,14.3,25.0,18.1,9.1,1.6,1.0,73.6,13.8,3.7,12,32309
6.2,28.1,3.9,30.8,12.0,13.1,5.9,33.9,0.0,0.0,53,99138
31.3,3.6,55.3,5.8,1.6,1.3,1.1,74.5,5.0,7.3,11,20007
15.1,30.8,15.0,13.1,6.1,4.9,14.9,95.4,1.4,0.5,42,16142
9.0,36.9,3.3,28.7,7.5,9.6,5.1,70.1,22.8,0.9,13,30814
7.1,39.7,3.2,21.0,6.6,13.1,9.2,58.0,42.0,0.0,01,35072
12.4,26.0,6.8,24.1,9.3,12.7,8.7,17.8,79.4,0.0,28,38771
38.9,9.7,32.3,11.8,5.3,1.0,0.9,87.6,2.2,6.1,18,46077
18.1,21.3,9.9,17.0,7.2,12.6,13.9,15.9,2.3,12.3,06,90042
10.5,39.6,2.1,17.0,25.7,2.9,2.1,100.0,0.0,0.0,19,50532
21.3,28.5,10.5,21.5,9.6,4.5,3.9,84.4,3.6,3.0,12,34698
0.6,26.3,0.6,24.4,5.3,37.9,4.9,14.1,85.1,0.0,22,71021
35.6,15.5,23.4,14.2,6.6,3.3,1.3,89.4,2.1,3.1,25,02053
34.7,10.7,29.9,15.0,6.4,1.0,2.3,73.6,3.1,13.2,17,60540
6.3,47.6,3.6,22.6,8.5,8.8,2.7,96.7,0.7,0.5,55,54646
34.5,8.5,39.2,9.2,6.0,1.3,1.3,79.4,2.5,12.3,25,01810
13.4,48.0,3.5,21.1,2.5,8.2,3.3,90.3,1.9,0.0,20,66770
16.7,32.9,2.8,24.1,2.7,12.6,8.3,73.4,0.0,0.0,08,81149
19.1,34.6,7.1,18.9,6.6,7.2,6.4,28.0,13.5,22.8,34,07008
13.0,37.3,7.1,25.9,4.4,8.0,4.2,79.3,0.5,0.2,40,73801
22.2,16.9,6.5,31.4,7.7,9.1,6.3,63.2,0.0,0.6,06,95004
17.1,24.7,7.9,29.7,12.1,6.1,2.4,48.9,29.4,7.4,51,23462
5.8,41.5,3.5,22.5,5.5,14.9,6.4,1.0,91.0,0.3,17,60636
19.5,31.2,13.1,20.1,7.2,6.5,2.3,89.2,3.8,1.2,24,21157
5.8,39.0,2.3,21.7,6.4,9.7,15.0,96.0,0.5,0.1,47,37825
8.2,45.5,3.9,19.4,7.9,11.8,3.2,96.0,0.0,0.1,18,46036
34.4,12.9,19.1,18.2,5.4,4.5,5.5,57.2,7.3,9.7,48,75080
20.0,23.2,11.7,20.2,10.0,10.6,4.4,2.2,88.4,1.2,36,10553
13.1,34.2,8.3,28.6,10.6,3.9,1.3,97.6,0.0,0.0,26,48428
25.5,22.7,15.4,24.8,8.0,2.4,1.3,83.3,6.7,1.7,17,60655
12.7,34.9,8.8,20.6,6.2,10.9,6.0,31.0,64.3,1.2,13,31204
10.1,46.6,8.3,12.3,13.2,6.7,2.8,97.9,0.7,0.3,36,14823
14.2,32.6,8.5,23.7,9.5,8.5,2.9,56.2,37.6,0.7,39,45211
36.0,11.9,32.1,10.6,6.7,1.8,0.9,87.6,2.1,2.9,36,11530
7.0,42.0,5.7,20.9,6.0,16.6,1.8,95.6,1.0,2.1,01,36273
14.7,36.3,21.6,10.6,11.2,3.0,2.6,90.9,1.3,0.2,36,12776
22.8,23.3,26.1,14.2,8.9,2.9,1.7,67.5,24.8,2.1,42,15218
13.1,34.6,10.3,19.6,13.0,7.1,2.3,65.4,28.4,0.4,01,36054
7.1,48.9,7.5,19.5,3.6,7.4,6.0,95.2,0.0,0.0,39,44427
32.5,15.1,19.1,22.3,7.3,2.8,0.9,80.5,3.6,3.3,12,33487
6.1,35.0,6.8,18.5,7.4,15.1,11.1,96.6,1.2,0.3,21,41339
7.9,39.9,2.3,24.3,6.5,17.4,1.8,92.4,0.0,0.2,29,65605
11.8,37.3,11.7,20.2,9.4,7.2,2.5,89.8,5.2,0.1,36,14871
7.1,52.7,6.4,25.6,4.9,2.7,0.5,96.4,0.0,0.0,17,61749
10.7,28.3,3.8,26.4,8.2,12.6,10.0,67.3,0.2,1.4,41,97032
25.5,19.6,15.7,24.3,10.3,3.4,1.2,93.3,0.9,0.9,26,49686
10.8,35.5,4.5,28.3,12.9,6.9,1.0,95.6,0.3,0.5,27,55040
26.4,20.4,18.8,21.4,8.1,3.1,1.8,89.9,0.5,0.7,30,59601
16.8,27.9,13.1,22.8,10.5,4.7,4.1,62.8,20.2,2.7,10,19962
6.5,44.7,3.4,21.2,5.7,13.4,5.1,58.1,26.3,0.2,48,75851
16.9,24.2,18.0,23.2,5.5,7.6,4.7,39.7,1.2,0.5,35,87107
9.7,33.1,6.9,25.4,9.7,11.8,3.4,72.1,21.7,0.0,13,30025
9.9,47.8,1.6,23.7,5.7,8.5,2.7,74.3,5.5,0.0,40,74734
8.4,29.7,3.5,31.8,12.8,10.0,3.9,78.1,1.1,1.4,06,96007
23.9,27.4,16.2,15.5,9.3,5.5,2.1,86.1,1.5,1.1,25,01949
18.8,29.5,8.8,22.3,11.7,5.2,3.7,60.9,9.3,4.5,12,33594
22.6,32.9,7.0,22.1,5.9,6.2,3.2,72.5,3.8,6.2,31,68157
40.9,7.7,35.1,9.8,4.7,1.1,0.6,88.6,0.9,3.2,09,06877
19.0,29.3,5.4,20.0,11.1,10.1,5.2,36.3,10.4,1.3,12,33406
8.4,40.0,4.6,15.4,4.7,11.4,15.4,15.2,23.7,6.2,17,60609
27.9,14.7,28.3,21.3,4.6,1.9,1.4,55.3,33.8,4.2,13,30002
15.6,28.2,6.9,28.5,10.0,8.5,2.3,82.2,6.9,0.1,48,75491
9.4,41.9,5.0,17.2,5.4,16.1,4.9,95.6,2.4,0.1,13,30185
19.4,33.0,7.2,21.1,7.4,7.5,4.3,82.0,0.4,0.1,55,53184
33.6,11.2,32.5,12.4,8.6,0.9,0.7,83.3,1.2,7.3,34,07921
10.7,33.3,3.8,29.3,11.7,8.1,3.1,97.6,0.4,0.5,18,47462
29.9,22.0,15.5,13.6,3.8,7.1,8.0,21.8,12.2,34.7,34,07306
17.1,26.7,13.2,25.5,9.2,6.2,2.2,87.4,0.0,0.5,06,95685
19.4,32.3,10.3,19.0,12.7,3.2,3.0,97.1,0.2,0.7,17,62293
24.7,20.2,9.9,30.8,7.4,5.0,2.0,88.8,2.7,0.0,08,81252
8.7,46.6,1.2,13.5,4.4,11.0,14.6,4.2,12.1,0.0,34,07513
31.8,15.2,19.1,19.5,8.3,3.0,3.2,53.1,2.9,19.3,06,95008
14.0,38.2,8.3,22.1,8.9,6.2,2.3,84.4,7.7,2.5,18,46902
17.5,25.8,7.8,21.6,8.1,7.9,11.3,21.4,13.5,15.1,06,94541
17.1,28.3,10.0,24.5,11.5,7.1,1.4,88.4,0.2,0.4,49,84532
27.8,15.4,27.5,21.6,6.0,0.0,1.6,67.7,9.2,7.2,17,62903
30.6,8.0,42.3,10.1,5.7,1.6,1.6,55.5,1.4,21.8,06,95618
11.3,35.0,3.7,22.5,10.3,9.7,7.5,86.1,8.1,0.8,55,54812
8.9,32.9,4.6,24.3,12.5,3.4,13.5,73.4,0.0,0.0,06,95970
10.5,36.4,5.9,27.3,3.5,11.7,4.7,97.4,0.1,1.2,05,71837
9.9,36.6,6.2,22.9,10.2,10.8,3.5,88.5,3.7,0.6,26,48161
38.5,13.9,20.4,18.0,7.9,1.0,0.3,87.2,8.5,0.9,45,29466
19.3,24.6,11.4,17.2,7.5,12.9,7.1,48.9,11.6,5.4,20,66103
8.4,39.4,4.3,24.7,11.2,8.9,3.1,95.4,0.3,0.0,26,48097
22.0,19.5,32.1,14.3,5.5,4.6,2.1,62.3,21.7,4.7,09,06517
27.0,12.0,23.0,18.6,5.5,5.7,8.2,38.6,16.1,21.6,06,94602
24.8,26.7,10.5,20.7,8.7,5.5,3.2,71.6,3.5,5.4,17,60177
12.5,28.6,6.8,30.9,13.0,4.8,3.4,86.7,1.4,2.2,53,98532
10.1,42.5,3.9,20.6,10.4,9.0,3.6,79.7,6.6,0.5,12,34479
13.4,34.5,9.8,21.4,10.5,8.1,2.3,95.6,0.6,0.0,39,44089
6.6,46.3,4.1,22.4,7.9,9.7,2.9,92.4,0.0,0.2,26,49421
7.7,39.8,9.7,16.7,7.8,10.4,8.0,70.7,26.7,0.4,22,70589
31.7,19.7,16.5,21.5,6.7,2.1,1.7,93.0,0.0,0.7,30,59030
13.5,34.5,6.4,21.7,8.1,7.9,7.9,46.6,3.2,0.6,17,60638
18.6,29.9,7.6,11.6,6.0,8.6,17.9,6.9,1.9,50.4,36,11373
22.2,22.3,26.6,15.0,7.5,4.3,2.1,50.2,37.5,5.5,42,15206
28.2,25.3,14.1,19.3,8.8,2.8,1.5,87.7,2.9,5.5,55,53051
23.8,25.1,16.5,14.6,4.1,7.6,8.4,58.3,10.5,10.4,25,02145
7.5,51.9,6.0,8.6,4.7,14.5,6.8,62.9,34.0,0.2,05,71740
9.1,38.3,3.3,20.0,10.4,12.7,6.2,53.7,32.5,1.4,19,50703
34.7,9.8,27.7,18.6,7.2,1.5,0.5,73.0,15.9,1.9,45,29206
37.0,11.2,25.6,18.7,5.9,0.7,0.8,81.4,1.2,7.5,04,85259
23.8,30.2,9.9,21.1,5.4,4.9,4.8,76.0,0.0,0.1,48,78624
12.1,29.2,8.1,28.9,9.5,6.9,5.3,66.6,0.5,1.7,06,95361
11.0,48.1,5.0,19.6,7.0,6.1,3.2,71.0,13.7,2.1,34,08093
18.5,29.4,17.7,13.6,7.5,5.0,8.3,69.7,8.3,0.3,36,11944
14.3,34.9,5.0,20.1,17.1,2.2,6.3,53.6,46.4,0.0,51,23092
22.5,34.6,4.3,27.0,4.5,6.0,1.0,94.4,0.0,0.0,30,59752
15.6,29.9,5.9,29.4,9.9,6.5,2.8,66.0,16.2,1.4,37,28540
25.5,22.5,11.8,26.3,7.6,4.2,2.2,89.5,1.1,1.6,20,67601
5.0,32.4,10.2,23.5,8.4,10.5,9.9,62.8,28.7,0.0,37,28442
14.1,33.1,12.1,21.1,8.7,6.6,4.3,95.1,0.4,0.2,24,21154
22.4,11.6,14.3,37.5,13.7,0.0,0.6,43.7,19.9,4.8,48,79916
10.2,33.8,3.4,31.3,5.3,12.2,3.9,88.9,0.2,1.4,05,71964
20.6,20.8,9.3,26.4,12.6,5.7,4.6,47.3,5.9,9.8,06,92596
9.3,32.8,3.4,31.4,8.9,12.1,2.1,27.2,63.1,0.7,29,63134
33.8,14.1,24.3,15.6,9.2,2.3,0.7,81.9,5.6,6.8,27,55305
11.7,40.7,5.5,22.1,7.8,9.2,3.1,74.6,2.5,1.2,40,74066
8.3,39.4,4.6,24.6,8.9,10.4,3.9,92.2,2.1,1.4,12,34452
26.9,19.3,15.2,24.8,5.1,5.4,3.3,63.2,6.0,1.7,40,74120
20.1,26.0,8.5,24.2,13.4,3.9,3.8,84.2,8.2,2.3,27,56303
20.4,25.6,8.9,22.5,10.9,7.6,4.0,79.6,8.0,2.7,37,28056
17.4,32.3,6.7,23.7,8.6,6.0,5.3,81.0,3.2,0.6,17,60457
8.2,37.1,3.9,20.6,7.3,11.4,11.6,59.3,13.1,0.9,12,33880
21.1,25.0,10.4,20.3,9.8,6.6,6.8,57.0,23.3,8.3,26,49508
17.5,37.4,7.8,20.0,7.2,5.7,4.3,72.7,7.7,3.0,34,07735
8.5,38.3,6.3,24.1,5.4,12.0,5.4,67.5,27.8,0.0,05,72046
12.8,43.7,6.7,19.8,9.4,5.8,1.7,95.9,0.1,0.4,39,44641
17.7,27.1,9.7,23.4,11.1,7.1,3.9,66.5,18.6,1.6,01,36330
13.1,38.5,6.6,26.5,10.7,2.9,1.7,96.0,0.8,0.0,55,54610
11.9,38.3,5.5,22.6,8.7,10.3,2.8,88.1,1.6,0.6,12,34667
11.7,36.3,8.4,23.4,16.2,3.9,0.0,97.1,0.0,0.0,19,51014
12.2,38.8,7.5,21.9,7.3,8.2,4.1,40.4,40.6,3.1,10,19720
20.9,26.9,13.1,24.1,6.5,5.6,2.9,73.4,15.3,1.1,51,22553
7.6,37.6,3.7,19.2,3.3,19.3,9.3,27.4,11.8,0.8,48,79412
25.2,19.7,22.8,19.0,4.8,6.4,2.0,52.9,33.0,3.4,27,55415
27.9,21.3,17.1,20.3,7.6,3.7,2.0,69.7,10.4,12.4,29,63043
36.0,13.8,23.1,16.1,6.1,3.5,1.4,87.6,5.5,0.6,12,33483
5.2,28.9,8.9,10.3,9.6,12.4,24.7,78.3,1.4,0.0,47,37387
14.2,43.3,2.7,22.4,13.9,1.3,2.1,99.7,0.0,0.0,19,50660
5.8,37.6,1.5,21.3,6.8,15.8,11.2,38.8,14.7,0.5,40,74115
14.2,48.6,2.9,17.9,4.5,9.3,2.6,97.7,0.6,0.4,29,63441
16.3,35.5,2.9,20.9,10.3,10.6,3.5,62.8,0.4,0.0,08,80644
6.8,32.2,4.1,19.7,11.5,18.8,6.9,74.5,18.7,1.4,13,31606
24.4,25.0,16.0,20.6,7.7,4.3,2.0,90.4,2.0,1.2,24,21771
30.7,11.1,32.6,16.5,4.9,1.8,2.4,70.2,9.0,10.8,24,20833
28.3,14.8,23.3,18.6,9.0,3.8,2.1,79.2,8.5,3.5,26,49008
15.6,36.9,8.4,20.4,8.4,8.1,2.1,83.1,3.5,0.9,34,08260
2.6,34.0,8.6,18.3,7.4,18.3,10.8,39.7,1.0,0.0,35,87016
9.2,41.6,6.9,19.8,14.5,3.5,4.5,95.9,1.0,0.0,19,52136
13.0,41.7,4.8,20.1,11.1,6.5,2.7,95.7,0.0,1.1,55,53520
12.6,48.2,2.6,18.3,7.2,7.3,3.7,72.0,0.0,0.0,40,74002
41.1,13.0,26.4,13.4,5.3,0.7,0.0,96.3,1.1,0.1,47,37220
36.3,15.9,17.6,14.4,11.3,3.6,0.8,94.8,0.8,0.0,25,01951
8.0,40.1,5.5,17.0,7.0,14.2,8.1,77.3,12.6,0.5,13,30529
14.5,42.2,5.3,13.2,17.5,3.7,3.6,95.0,0.0,1.2,55,54448
9.1,40.0,8.2,22.6,7.2,8.3,4.6,94.7,0.8,0.1,36,12885
13.1,33.7,10.1,23.8,10.4,6.5,2.5,91.8,0.2,0.0,20,66725
11.9,38.2,4.6,25.4,6.9,9.1,3.9,74.5,0.4,0.0,17,60456
22.5,31.5,13.1,16.6,11.1,3.7,1.3,93.1,0.0,1.0,30,59833
26.1,16.9,16.7,22.2,8.9,5.2,4.0,49.6,29.0,3.3,18,46260
9.0,46.5,6.3,14.2,9.0,8.1,6.9,86.3,0.0,0.0,01,35981
25.7,16.3,16.8,19.5,7.0,7.1,7.7,47.2,1.2,9.5,06,92705
18.6,34.3,10.2,19.1,9.0,4.5,4.2,67.3,4.8,5.7,25,01904
8.0,34.8,3.6,18.2,5.4,15.1,14.8,39.4,26.0,28.7,26,48212
4.6,32.7,4.3,16.8,4.0,17.7,20.0,91.9,3.7,0.0,21,40962
7.7,51.0,3.6,11.3,7.5,10.9,8.0,97.7,0.2,0.0,54,25045
38.1,7.6,34.3,12.6,4.5,1.8,1.0,59.3,5.5,21.2,53,98121
12.5,31.9,9.1,27.6,9.3,7.7,1.9,99.5,0.0,0.0,54,26181
21.3,31.2,9.4,23.0,9.0,4.2,1.9,80.4,5.3,3.4,34,08527
12.5,35.3,4.7,23.0,13.9,8.0,2.7,91.5,0.0,0.0,53,99009
8.7,42.9,3.5,19.3,12.6,9.7,3.4,96.9,1.6,0.0,42,17090
26.7,23.0,14.4,22.7,7.9,3.1,2.2,95.4,1.2,1.8,29,63128
24.4,16.9,18.5,29.9,5.1,3.9,1.3,89.1,0.2,0.8,48,78676
21.9,23.9,14.9,19.9,14.9,3.2,1.3,90.8,1.2,0.2,36,14559
15.4,31.4,6.9,28.8,11.8,4.7,1.0,93.3,0.1,0.5,17,60520
23.4,29.7,8.7,22.5,8.5,5.7,1.5,84.5,8.6,1.5,51,23111
13.2,23.8,4.0,18.8,5.7,14.5,20.0,13.4,1.5,8.8,06,92805
18.8,30.0,14.3,15.1,13.6,6.1,2.1,76.3,9.2,7.0,36,14467
15.1,25.4,6.5,38.3,11.9,2.4,0.3,53.0,20.0,1.7,22,71459
14.9,25.5,7.8,23.2,12.8,7.3,8.6,70.4,7.6,1.0,27,56201
14.2,23.8,12.6,26.9,8.8,10.4,3.3,57.4,36.4,3.0,01,36602
6.5,42.7,2.9,17.8,5.8,14.5,9.8,95.2,1.7,0.0,05,72422
27.0,18.2,23.1,17.6,12.2,1.4,0.4,89.3,1.1,1.9,12,32266
15.4,38.0,4.6,21.5,15.6,3.3,1.5,94.1,0.2,0.0,27,55027
10.7,48.5,6.7,12.8,8.2,9.6,3.5,95.6,0.1,0.0,36,13856
10.0,36.8,5.8,21.5,7.6,12.5,5.8,61.8,10.5,1.5,12,33523
10.5,31.0,7.6,25.6,11.5,11.4,2.4,12.9,81.6,0.0,39,45406
8.8,42.7,5.8,16.8,4.9,12.3,8.7,86.0,1.3,0.6,47,37110
12.9,32.5,7.5,20.7,10.6,10.1,5.7,57.5,19.7,1.3,48,75801
12.3,40.0,9.1,17.9,10.4,7.1,3.2,97.3,0.2,0.2,36,13733
5.0,48.5,4.2,17.9,6.0,6.9,11.5,67.9,2.6,0.5,29,63556
19.3,27.6,9.5,23.1,15.8,2.8,1.9,91.3,1.2,5.5,55,54636
13.2,31.3,1.4,31.2,16.9,0.4,5.6,86.5,10.7,0.9,37,27865
32.3,15.3,15.1,24.7,8.4,2.8,1.4,66.3,3.1,8.2,48,78613
22.2,25.6,10.7,26.9,9.6,3.2,1.8,89.2,3.2,1.9,26,48150
29.4,18.5,26.8,15.0,6.3,2.0,1.9,78.6,5.1,6.7,36,11747
30.2,12.7,39.9,8.9,4.0,0.5,3.8,75.8,3.3,11.7,25,02458
13.1,41.3,0.5,22.8,6.6,8.7,7.1,98.1,0.0,0.9,38,58730
13.5,26.9,4.3,28.9,4.6,6.6,15.1,95.1,1.9,0.0,25,02725
13.7,27.8,7.1,15.6,9.0,14.0,12.8,38.9,25.3,0.8,13,30607
11.9,37.8,4.7,23.1,8.1,9.3,5.0,78.5,1.8,3.0,05,72956
22.7,18.8,20.5,23.6,11.5,2.3,0.5,88.2,1.5,1.7,09,06335
5.9,34.1,9.0,20.7,10.3,11.9,8.0,96.1,2.7,0.0,05,72413
18.4,24.5,14.3,19.7,15.2,6.5,1.4,29.1,62.1,3.0,45,29118
25.7,24.1,12.3,20.4,11.4,3.7,2.4,82.1,10.6,1.4,37,27040
13.5,36.1,5.4,27.2,8.6,6.0,3.2,69.2,1.1,0.5,40,74017
14.9,10.2,17.6,41.4,15.9,0.0,0.0,95.2,0.0,0.0,56,82832
16.2,26.1,7.4,27.7,5.9,9.4,7.2,43.8,24.8,0.9,48,75154
28.8,17.5,15.8,19.4,8.7,8.2,1.6,72.6,10.9,0.8,01,35114
14.8,29.9,7.3,28.0,10.1,7.2,2.8,84.6,0.7,0.6,41,97756
20.3,30.1,10.2,22.3,7.5,7.9,1.8,67.7,20.1,3.3,18,46615
8.7,28.3,4.7,24.8,13.8,14.3,5.5,88.5,4.1,2.3,37,28619
30.5,17.3,21.7,15.1,15.4,0.0,0.0,95.4,0.0,0.0,09,06090
13.0,41.6,6.1,21.8,10.6,5.0,1.8,89.8,0.5,0.8,55,53128
8.4,51.6,7.4,13.7,6.8,8.4,3.5,89.8,2.0,0.5,42,17350
20.8,24.6,10.9,26.7,8.2,6.2,2.7,55.0,7.9,13.8,32,89117
15.1,24.6,12.1,28.4,6.9,6.5,6.5,23.8,45.2,0.6,48,75137
31.3,21.7,14.8,22.3,6.1,2.5,1.3,89.9,0.6,1.5,34,08827
11.8,55.7,2.7,13.1,6.0,8.5,2.2,99.0,0.0,0.0,42,17856
12.4,38.7,4.9,21.2,11.8,6.4,4.6,95.3,0.8,0.1,55,54773
16.5,26.7,8.9,27.1,8.2,7.0,5.7,29.2,35.4,3.2,48,75181
7.2,55.7,5.2,10.2,7.0,10.5,4.2,92.9,0.7,0.2,42,17324
25.0,27.0,8.9,21.7,12.0,3.3,2.1,89.9,2.7,2.4,25,02351
36.8,4.4,48.7,4.9,3.7,1.6,0.0,71.1,3.3,17.0,42,19102
34.4,10.9,28.6,17.0,6.3,2.4,0.4,89.9,3.1,1.6,24,21146
7.8,34.6,3.1,21.9,13.1,13.1,6.4,53.8,42.5,0.0,45,29853
13.1,32.1,6.6,17.2,5.0,9.3,16.8,14.0,27.2,2.7,34,07060
24.2,17.6,17.7,23.1,9.4,5.1,2.7,58.2,24.3,5.8,26,48197
10.3,32.1,6.1,29.3,9.2,8.7,4.4,86.8,0.0,0.3,41,97424
15.3,33.3,6.9,24.7,7.8,10.3,1.7,87.3,0.3,1.6,42,18328
10.8,34.8,3.8,24.0,8.6,12.0,5.9,59.9,22.5,12.0,26,48091
5.0,45.6,3.1,19.3,3.1,12.4,11.7,93.8,5.5,0.0,21,41171
29.1,16.0,24.8,16.3,5.4,3.5,4.9,40.7,28.6,9.1,51,22304
18.5,29.6,10.9,21.3,10.2,6.7,2.7,76.5,8.6,4.0,12,33702
30.0,10.6,43.0,10.0,4.2,1.3,0.9,77.9,5.9,10.0,42,19010
5.7,44.9,1.5,14.4,3.6,23.4,6.5,51.3,44.7,0.2,47,38075
28.7,17.0,21.1,14.2,5.1,6.8,7.2,43.1,5.1,20.1,51,22042
12.3,29.6,8.5,19.2,6.9,13.4,10.2,37.6,58.0,0.4,28,38756
34.1,14.6,34.2,8.6,2.1,3.9,2.5,65.8,18.9,6.7,42,19130
37.6,13.1,28.4,10.1,6.9,3.0,1.0,64.0,0.4,27.8,34,07058
10.2,30.0,3.1,23.0,7.6,15.5,10.7,41.4,35.2,0.8,01,35805
12.3,33.9,6.9,25.8,10.4,9.1,1.5,75.9,0.6,1.1,02,99611
6.0,14.5,1.6,18.7,2.9,25.1,31.2,0.5,0.0,0.0,04,85349
15.2,38.8,4.9,21.1,10.2,5.6,4.2,80.6,7.6,1.4,19,50702
31.2,16.4,21.2,18.8,7.2,2.5,2.6,84.2,3.6,2.8,51,20132
